"D.345.Cirrhosis","D.334.Cirrhosis","D.520.Cirrhosis","D.451.Cirrhosis","D.473.Cirrhosis","D.464.Cirrhosis","D.507.Cirrhosis","D.514.Cirrhosis","D.569.Cirrhosis","D.588.Cirrhosis","D.605.Cirrhosis","D.607.Cirrhosis","D.541.Cirrhosis","D.524.Cirrhosis","D.614.Cirrhosis","D.513.Cirrhosis","D.606.Cirrhosis","D.527.Cirrhosis","D.388.Cirrhosis","D.309.Cirrhosis","D.128.Cirrhosis.non.HCC","D.123.Cirrhosis.non.HCC","D.122.Cirrhosis.non.HCC","D.138.Cirrhosis.non.HCC","D.127.Cirrhosis.non.HCC","D.109.Cirrhosis.non.HCC","D.114.Cirrhosis.non.HCC","D.111.Cirrhosis.non.HCC","D.108.Cirrhosis.non.HCC","D.130.Cirrhosis.non.HCC","D.134.Cirrhosis.non.HCC","D.129.Cirrhosis.non.HCC","D.125.Cirrhosis.non.HCC","D.116.Cirrhosis.non.HCC","D.131.Cirrhosis.non.HCC","D.132.Cirrhosis.non.HCC"
"MMP2_E21_R_01",0.750268491907427,0.695135662397002,0.850140902504205,0.804323891915073,0.673110684445697,0.790109885841468,0.748620227672967,0.709145245948731,0.831497478286062,0.759759969046869,0.793804625261041,0.807290504716656,0.755107674212996,0.849495958108006,0.744900039526514,0.827574699554076,0.772500851669944,0.751367403172375,0.780691879672301,0.785842915082989,0.767618747041187,0.745593680185009,0.752870890677193,0.754621180903044,0.78714569561118,0.805753859513014,0.781250458594426,0.813013418200085,0.848421353632563,0.712093869409882,0.717945049704706,0.7762302859957,0.695882433508682,0.794990823075528,0.757346464266038,0.823421536173651
"MMP2_P197_F_01",0.914956043627346,0.884586712006278,0.894448247288972,0.923231548769918,0.927613650963235,0.9059104575971,0.915910675848244,0.933543878914915,0.928844191900847,0.92330405903196,0.933157001126107,0.933764809693819,0.916985745622656,0.943044549787272,0.897534493136436,0.869449231377709,0.951151015356788,0.941457403707922,0.933061001852174,0.924967337048162,0.941607112998088,0.945814302231075,0.930981027463741,0.936715741265454,0.939395466700267,0.941011119442273,0.937012015714121,0.939422809092634,0.908528108295096,0.928350076416114,0.92660388215975,0.934775336133917,0.928653990861629,0.943713039765007,0.944075594869246,0.956952981186234
"MMP2_P303_R_01",0.949522199064061,0.923274867481538,0.952198145824565,0.959009824657507,0.944588982285721,0.929709118822671,0.940317244445607,0.946913846281096,0.947210635405521,0.940543163928447,0.950688578935304,0.959305989953559,0.921502754869139,0.968781092192457,0.935202180702427,0.953425409860684,0.956724603881457,0.957591549410043,0.955917855942304,0.945663815411156,0.947089191751637,0.945009339865365,0.944791084847189,0.951873206497998,0.930766689291345,0.957451681709879,0.951365426727823,0.942902402896643,0.968382270347988,0.94680352782899,0.964141367569251,0.9526729407507,0.957490349801675,0.964387120062137,0.958142338877969,0.955465088928694
"MMP3_P16_R_01",0.271528981917265,0.138952576871143,0.208691917179422,0.246918561518137,0.224679734871002,0.239338135822511,0.241345628260652,0.183163807104485,0.379845752628795,0.165557367309389,0.30845297033742,0.224890944447364,0.144913515186295,0.107963090612859,0.16103875918016,0.332364656261831,0.112581192042159,0.141843755615727,0.517163831353454,0.282584751907873,0.368012313310548,0.264521507306665,0.155005907237319,0.338823426503337,0.180069465780032,0.314419882051471,0.233542262452091,0.122392068849736,0.510787160482668,0.296203117318759,0.11806379365918,0.246060858072085,0.223710784261893,0.266741074373405,0.105729647825532,0.164316583489565
"MMP3_P55_F_01",0.209468229949278,0.213799852895586,0.425638054777767,0.191527426263391,0.199956668923494,0.142038972357525,0.185058817687079,0.141832628588539,0.157077213655456,0.254401600979835,0.122310744357221,0.118652151759727,0.175036078965283,0.263249816869693,0.346497759486645,0.297387930035909,0.203493771135213,0.249754438221292,0.37485975255638,0.202194085371818,0.483194440828479,0.197462702652769,0.166498672230017,0.200481681506349,0.320586981970288,0.476561875658829,0.128556171942211,0.11192942233692,0.194648827067563,0.173260651372572,0.143393737651648,0.175272775880987,0.216204667842047,0.191989085583078,0.217016385564637,0.0953378447719027
"MMP7_E59_F_01",0.417219559499641,0.463779315017016,0.548654139156933,0.39435952962506,0.482683557497645,0.63456408242091,0.477814468603942,0.457031589939953,0.603716252051239,0.502286977991723,0.484157305113398,0.49208509617381,0.372187430487826,0.541189819780687,0.380007027406887,0.73925266429182,0.429827806887724,0.458316428121118,0.519281026487464,0.493441197595736,0.539325391244952,0.659804295336129,0.442361951901178,0.543496603296899,0.459141607550171,0.540438263006678,0.453561375760663,0.461538461538462,0.602774002502183,0.424725235932315,0.544463592306071,0.395977978064312,0.493233519174719,0.542691368790918,0.0464260580206261,0.0436641409474527
"MMP7_P613_F_01",0.475481522159172,0.154105150814423,0.122468462325264,0.461336637271336,0.196805690490725,0.35309465529763,0.122751132547124,0.290407802594833,0.326921731831853,0.261708652566035,0.35668775477295,0.347232308618288,0.3014613137717,0.386990690136067,0.242972209599672,0.345712157080573,0.244862082087182,0.377589181201882,0.270493305721629,0.271070490217835,0.206586117685914,0.368692165231722,0.344256894711738,0.430435154932546,0.207699435938759,0.156355236605955,0.456701887059156,0.316955261941379,0.583268814642765,0.285970720090925,0.550997200153717,0.343092093023256,0.246988880943367,0.382213712795432,0.411234662576687,0.453756460125276
"MMP8_E89_R_01",0.0417560931758678,0.354922510539754,0.128687181354698,0.267310820044462,0.154131933963359,0.0482017102615694,0.157466326431732,0.198694926399919,0.130370550036934,0.196465358343272,0.142386019182734,0.122954917510513,0.182769300498565,0.121574319132588,0.0989189948055595,0.0591620189449988,0.171388347071038,0.257616487455197,0.113064478894749,0.0976210281151223,0.0618473686944776,0.0557084640167275,0.196043693022492,0.255727376861397,0.118059963685213,0.06203790482141,0.122971447007582,0.178843331786427,0.0796648748123396,0.0986373805165751,0.277223088923557,0.123593478702054,0.0910576109073087,0.181213598917789,0.0829551116546632,0.0677838164251208
"MMP9_E88_R_01",0.964873194848301,0.927196503110563,0.957128701097943,0.957121946295175,0.959443503076786,0.970446390080358,0.957185624238412,0.96344366757112,0.959412519529054,0.957051182528593,0.962012388126065,0.970769757173989,0.947518952230339,0.978361161689244,0.960669319508429,0.973703758252595,0.959639331119999,0.963840930603688,0.952981280029406,0.952862183369319,0.967719031217882,0.9550509527637,0.95746955973802,0.966762532403049,0.957558959418564,0.958989886876924,0.951699701966501,0.964241609713677,0.947772316117882,0.957707324606918,0.960932926641402,0.934704022471599,0.963886916006283,0.963428867631439,0.964865147761767,0.965503039877932
"MMP9_P189_F_01",0.96484857662023,0.956151006790018,0.974756526242188,0.954365968580046,0.972492171471763,0.971708694063236,0.971166984045014,0.967271922529153,0.968675868018115,0.963875131457129,0.965349766300232,0.976216743751857,0.958913365633422,0.975972572350509,0.971899585180947,0.961626395924976,0.97667076625744,0.978130187602108,0.97837481616431,0.971879095477166,0.97538354101652,0.974023412400742,0.96228422331592,0.962062349901339,0.975977161351189,0.974841355783851,0.966988085417146,0.971944449790628,0.979004083484573,0.970093781244595,0.969362434800223,0.969922288859166,0.974015472115151,0.973430174010027,0.970989332245116,0.96903908129454
"MMP9_P237_R_01",0.034559035915511,0.217031116072318,0.0428879401894567,0.0528997791650527,0.0405337444556202,0.039226498565037,0.0369230769230769,0.0491340602950609,0.0416726920099695,0.0458242883220682,0.0520931424361808,0.0428601929503126,0.0427267215244695,0.041542750929368,0.0514485013623978,0.0414753304675694,0.0706829965485259,0.0400779308786989,0.0619855878057053,0.0376701387791786,0.0468281581653865,0.0453782298409892,0.0478476844589534,0.0553430465965989,0.0409773017014821,0.0730422918559202,0.0517922190742258,0.0567808839663312,0.057787057430583,0.0430663949385951,0.0460389758462015,0.06946366027247,0.048909676243698,0.039486777965802,0.0545528196522091,0.0583186116595656
"MOS_E60_R_01",0.136871440570577,0.0546692402636624,0.240110492856293,0.172822416577529,0.117422496375202,0.152059851517161,0.052155674314345,0.186277252867873,0.154870492776022,0.11712722809995,0.135810440289399,0.22151622724253,0.170932168123179,0.154393583643277,0.0705499214397943,0.309750315197655,0.204604032058751,0.302825588158223,0.157460451320228,0.0937302249173375,0.0585737479705258,0.164843137139251,0.116866931277855,0.166651848723619,0.128342778132758,0.111824514099539,0.1798232981746,0.193667415756168,0.066776580278899,0.13146627360146,0.32762391444365,0.217246885296678,0.188825724616664,0.143339899269884,0.137264484815801,0.182454634824595
"MOS_P27_R_01",0.818933858399156,0.891732031796407,0.846919849637484,0.838739990839743,0.838499385914987,0.849207219173754,0.825570559504328,0.840795644575208,0.826040492390021,0.825575302642763,0.864751619194627,0.883049512899291,0.861212882787092,0.850807857355654,0.858062345373577,0.882781359398288,0.847324783950166,0.865080660992663,0.880620663456637,0.837707716682428,0.803863825420395,0.85325256185246,0.839234062104007,0.875313425303364,0.84921581573564,0.841277410956605,0.867945302788137,0.86904635409749,0.854895503169572,0.832593333750234,0.832659053536093,0.85280618828723,0.844174481670523,0.876152930521947,0.83970474376236,0.839829465841906
"MOS_P746_F_01",0.913227420700046,0.875330947751624,0.926802138408542,0.900517703374177,0.893274903226897,0.928268211402116,0.921508383644162,0.882199439280892,0.85102885168644,0.906392481920917,0.87300725076994,0.903836877877658,0.883490546485946,0.941054199391072,0.89214041003194,0.897808214618559,0.910882900268799,0.919322202737338,0.915480591741639,0.899232435424841,0.937379025215392,0.910952693918475,0.907681874664356,0.902209867686912,0.91679928136386,0.89943838743182,0.90699874574449,0.915812372181479,0.954143955878234,0.897225304126697,0.878747952017048,0.921375888605839,0.921277199779563,0.922125219547474,0.933402126609538,0.887639011608421
"MPL_P62_F_01",0.163648842282818,0.0711491715794473,0.0771539849057281,0.215477334631575,0.196927385829328,0.155647354398752,0.165935186967039,0.136739600459449,0.135047868347097,0.103684488153131,0.140723608439274,0.210448023068649,0.181138506868489,0.162729920329011,0.173617538280119,0.163038802374602,0.184037017913175,0.148357124307191,0.135818414609493,0.0953560814603287,0.151279095235589,0.269699138936044,0.181669582540514,0.184070282060579,0.0985327623207314,0.145580432718114,0.186882717151447,0.175118788398805,0.222230904037416,0.138553504932454,0.179153357861966,0.157232023045956,0.147351368437689,0.115621272405594,0.124195969125214,0.168179467156172
"MPL_P657_F_01",0.131646882433179,0.107059491840529,0.204363788605842,0.171731761936012,0.123535774832651,0.132776448136155,0.211086935256592,0.198875683544183,0.252147785822911,0.137371591907289,0.199764587686628,0.190737337352055,0.118788473691133,0.181502131373383,0.181991658197335,0.22032437814756,0.240806065585483,0.176047403971735,0.181423586958336,0.173981706084496,0.0751936269775499,0.136870084357476,0.163096768686615,0.164878338120722,0.100567244069477,0.142397046405216,0.12770086595858,0.140476101585761,0.193505250415247,0.168597044456811,0.153775495443368,0.169357353854736,0.197326110921315,0.196818862275449,0.107143560886492,0.211725474990306
"MPO_E302_R_01",0.832190933780008,0.870747711700483,0.746120959956701,0.880740799513363,0.836416071311529,0.849469427000986,0.757053042871259,0.821910005695842,0.868419589749291,0.788785771836114,0.863542010625319,0.869306289533633,0.831715097805502,0.858131444392416,0.812616082374421,0.866535632130026,0.906479748390355,0.867486768350844,0.833327956642364,0.785006845366768,0.829093727206419,0.887229636722724,0.855557714851709,0.882300987269174,0.841515011577386,0.824834066330079,0.854040735053019,0.86655138466408,0.752064346066852,0.855817771173211,0.86246084109364,0.850563502019594,0.854438408085913,0.871787807033816,0.803352788359603,0.822125807458305
"MPO_P883_R_01",0.813152219769018,0.880117277014591,0.8788843150647,0.888852049053325,0.894340206454595,0.903422839539073,0.905032880094205,0.857010235893981,0.915342500713986,0.871872386307527,0.9026723136047,0.878235774077544,0.860531586043021,0.886664131001191,0.860777345518504,0.852883794279161,0.883801176274077,0.855877360829461,0.870484363986006,0.867833554589906,0.891047612282228,0.880618789758688,0.849365407775685,0.862835739271305,0.895544565357231,0.910477723924081,0.862403860213481,0.891954855452954,0.914413756640399,0.854901742385107,0.880057959077264,0.860946381766996,0.868637751985339,0.894626728361537,0.863154789528404,0.862509336874429
"MSH2_P1008_F_01",0.790899736487133,0.80805653681269,0.832643044524233,0.817905465960673,0.833321714751893,0.757650066174273,0.783832126486415,0.799565371404463,0.822595566591241,0.808963025597663,0.821278960193832,0.810610343383585,0.786406686253399,0.802699291828234,0.794069240135374,0.658023874192591,0.806363814177687,0.777604392471745,0.80727518148313,0.794620058250203,0.829461326596389,0.814241389637616,0.808812430106337,0.81194951997991,0.73883218653539,0.780731826150443,0.813055223550658,0.831121946339522,0.797742087311975,0.796890396404075,0.862390138847813,0.789342733689003,0.828713648178118,0.835435155430493,0.823225192761302,0.808730613165572
"MSH3_E3_F_01",0.427058333122805,0.842174189644204,0.694315462402073,0.289042369977438,0.4027171853052,0.540656847932456,0.430044580087561,0.598320100357641,0.30585660691955,0.411336938280813,0.529951921266366,0.403128657779486,0.441806431655257,0.425354792187668,0.480889824885818,0.691262985592273,0.500472160746123,0.566818993252214,0.348607732876587,0.354851510249747,0.393786928641821,0.263063559399849,0.310901194150258,0.282411914900273,0.648189007690383,0.331645544793951,0.589897131213581,0.344973369970826,0.375251277927747,0.711386538552927,0.415166267582182,0.326966287713333,0.397305469896111,0.288515524633758,0.334612290936659,0.398182005754307
"MSH3_P13_R_01",0.546089527888243,0.620491293532338,0.590622260121786,0.578422854097209,0.533553930105654,0.485604945933051,0.655180975502097,0.571699783428072,0.757071807651002,0.608362109964641,0.60835616133271,0.619078830750712,0.624957590117524,0.627753560011625,0.598549122665749,0.491312196986613,0.643550764591374,0.547663402341383,0.647192683478142,0.584829930373391,0.615861639342839,0.686132028222724,0.59684494062013,0.642035764470366,0.529811797022904,0.615150866359412,0.630174015881061,0.663118507107868,0.569571756695309,0.603636845455671,0.47288060875978,0.659330223573562,0.724662531834918,0.654490571090453,0.501626950131193,0.626288766444803
"MSSK1_seq_27_S45_F_01",0.687053294926118,0.793699787744738,0.719977362391474,0.766173576999844,0.686983985132679,0.764105815838416,0.721883658837345,0.739232632023283,0.775748269697942,0.848114662393033,0.799969215241962,0.778207503067377,0.78612834416166,0.769136875631698,0.690389370717671,0.720085582136826,0.750003013500482,0.725993637415303,0.749051604341396,0.785956970626807,0.768351124708639,0.781422005849334,0.750807522807855,0.79264741308597,0.756264574234214,0.816834351863605,0.715589750945097,0.779082364566034,0.742261441518339,0.775720262573722,0.7167793563848,0.756986497630213,0.743360340453392,0.770096042909863,0.717556935044342,0.735033267693042
"MST1R_E42_R_01",0.124504255603583,0.266568450435881,0.107781773704278,0.115699703439123,0.160501716757672,0.128703280144229,0.115155494896952,0.164088425996835,0.183679685370924,0.122253970742274,0.145025442177327,0.126823800346358,0.128414349181311,0.12038845907004,0.144107888356152,0.0727563989026517,0.11145481672354,0.17828468596741,0.239721631384364,0.114129565922777,0.091539703432237,0.0885418035587563,0.139409327533092,0.162917547028897,0.0961994231157871,0.116384332024323,0.145257025038659,0.126160671714764,0.102475870751154,0.126882248837032,0.312828492586353,0.15572823648614,0.12607439137307,0.152970999709172,0.124173646320625,0.096154277586586
"MST1R_P392_F_01",0.256836763462081,0.336818766721286,0.240576712898394,0.272977544422225,0.269544070880737,0.283812598275123,0.31483300589391,0.238432986279842,0.229529526569477,0.261878497524055,0.148158856475956,0.23083430321762,0.322598029852375,0.138699360032013,0.251113024517395,0.150188955260271,0.336245421600357,0.198852458268098,0.24618723208284,0.12037643018428,0.196025521683255,0.137352980938218,0.2648540798515,0.214375551766257,0.185412338465124,0.216511778690296,0.217740204034047,0.185954307097797,0.153686836878058,0.238191437992926,0.205667434214905,0.206309884160519,0.2992475479432,0.180557445820557,0.244389747645971,0.237189470341866
"MST1R_P87_R_01",0.280760833364171,0.336896238174669,0.568988789750629,0.308302926931076,0.47713339830116,0.407531759660319,0.453523623250413,0.341114096290772,0.378720366542713,0.43483362483119,0.297351350231083,0.369096832363649,0.275110403243322,0.218298448984401,0.480478022427765,0.520820694127738,0.357655578153259,0.399721433507467,0.229700397867722,0.413530195381883,0.301639150201796,0.35696808171953,0.281222544010934,0.299514845057911,0.235481370107598,0.226495649575757,0.236935944512444,0.411112782708991,0.436698554854468,0.223444705120945,0.329816530167018,0.226751092334549,0.409546610064911,0.298079443953297,0.272118639785761,0.363787469737718
"MT1A_E13_R_01",0.43328920202572,0.544989337571139,0.369784367795308,0.491670180486313,0.397031753676329,0.511401726713112,0.500105153267993,0.494477287510395,0.364860332197386,0.359991531184186,0.35457151579329,0.376797979621441,0.47457657244877,0.47984063160725,0.38675389937226,0.43365679617996,0.502341544778034,0.388992228579924,0.481412770297342,0.389220300097524,0.367008135165125,0.418141409767374,0.376510689276495,0.349935058139893,0.391921741874408,0.381932357492685,0.377286934881381,0.409546301697278,0.566988468559386,0.399837168098685,0.339308559382778,0.401956686433815,0.348968621676304,0.434115997013299,0.38946781290671,0.390991542612223
"MT1A_P49_R_01",0.058495515934898,0.150393480088829,0.0600786023377499,0.0625569338386622,0.102217483743426,0.12223067645559,0.034797789148327,0.0814002380521127,0.0721968056781035,0.0774405663515604,0.0867747251973273,0.0371400870693197,0.0399520243030173,0.0586822854136772,0.0477960294882384,0.0417757365189663,0.039207771810164,0.0663117474780345,0.0518671912749362,0.0607296731096091,0.0435236533430142,0.0958502174342755,0.0671346085276222,0.0927964919499156,0.043741981981982,0.0424225744626515,0.0378553947592872,0.0569122630457515,0.0437747713836548,0.0655042963663695,0.0825366714091972,0.0476030010001537,0.0716939256529594,0.0375806438643655,0.0627755002377495,0.0502080516161718
"MT1A_P600_F_01",0.0342838585017229,0.139959032993485,0.0373487458638116,0.0559426072278063,0.0866094751024224,0.0417187426584598,0.0352640695046497,0.0564425153199774,0.0798475906057115,0.0380753454825745,0.0482046588316245,0.114912342319275,0.0379558172024534,0.0401507369299985,0.0407014478282576,0.0435381717967176,0.0398649591958472,0.0379824518337203,0.121681031270957,0.038811268221697,0.0428201727337495,0.103329597301,0.0614523817973195,0.0609855217781019,0.0390707099622212,0.036604734188428,0.077276143547862,0.0860498731439084,0.0454650098243397,0.101730262696353,0.0391651606133038,0.0424374937410288,0.0356685895608051,0.0789919659875158,0.0758172992124173,0.050972352503167
"MTA1_P478_F_01",0.15806575591349,0.191066485566425,0.0821479506880819,0.133806559934033,0.0927508885740915,0.122517231740148,0.103697252249944,0.138696524496796,0.101019629122526,0.094530071529366,0.124807108245447,0.152290361328442,0.162040525456761,0.100884976786195,0.11092453673804,0.0509409383329659,0.149199610244989,0.0727991696569956,0.0897466009029463,0.104476516211501,0.0929009799978641,0.0913600228096069,0.152411703765193,0.183265149922654,0.133343077072981,0.0925903929034875,0.0710780762506399,0.105455257532324,0.228113961139298,0.103542257870844,0.134653361789235,0.121495095226724,0.153889515219842,0.106806807995298,0.103207984650672,0.0993953182546118
"MUC1_E18_R_01",0.839131548862696,0.89266723000367,0.881357693358192,0.865102892502518,0.840115097546556,0.859331306590428,0.862189987100543,0.821756688357324,0.854336632520143,0.872341881562544,0.813104035313703,0.836280290554053,0.861637430671998,0.876362303143002,0.856685069644552,0.870068487569134,0.811571558705349,0.874690829688437,0.853707643649069,0.855738823984176,0.843675751854227,0.894046380631587,0.842279780224467,0.860070719720489,0.839689716846526,0.853282021027984,0.854466531184744,0.874590326674014,0.89827620025858,0.847602235951751,0.860247422527536,0.86690128093821,0.869905126001789,0.863360682292491,0.866447427638262,0.871043213057223
"MUC1_P191_F_01",0.104497118524436,0.1322630567917,0.148674563337493,0.170884085699672,0.170557452626907,0.166210840770078,0.11606927413517,0.12398231021414,0.114198125158348,0.124160534418872,0.151995946449175,0.0825651690044144,0.135784800514049,0.116303885397851,0.177266046933996,0.125598906299295,0.201013151550865,0.14599602547008,0.18185207397922,0.126607535246283,0.128290598494975,0.0546377807165402,0.129967073542417,0.165230705212673,0.0678938470907171,0.0830034476120474,0.107129347315842,0.13801218997043,0.124039216918581,0.131360924786848,0.0626675484068235,0.163587738550312,0.194299989561289,0.109496283534885,0.162162534815101,0.229015794064698
"MUSK_P308_F_01",0.634163033875176,0.542697648361323,0.581633550202216,0.712839535825005,0.590278754950076,0.533237794833534,0.569313816667341,0.551670155256822,0.610931682428166,0.640487940778476,0.657173063369001,0.653038636051148,0.628390610461588,0.74588874977254,0.576272288801942,0.742425657937761,0.695905847184843,0.623947712997284,0.628890395184934,0.652786276997997,0.500339115478316,0.664443382651162,0.574153172996785,0.644388398486759,0.583408101646808,0.608044780922538,0.636906658171392,0.625875449152723,0.499384418052701,0.573233626291753,0.686804226051195,0.608744781093193,0.629531676842873,0.624776290690281,0.584629813361158,0.587928908233587
"MXI1_P1269_F_01",0.268997552348071,0.179800196912627,0.226433918942165,0.281346629777825,0.242514703566514,0.233123142214051,0.218770844202587,0.239377256160732,0.280188630588209,0.290498026555429,0.265614806210872,0.336594688366537,0.274936024379601,0.218355155853239,0.20750695841818,0.315684199805355,0.323621649564169,0.28460605033657,0.281348056490981,0.22214829681357,0.265835588931481,0.285457053813624,0.261100953756216,0.297819090358069,0.234639169003932,0.251279124111478,0.269149827787668,0.311809575797624,0.360611560797487,0.226906617808222,0.286517137956049,0.264856133549642,0.290259813635324,0.29124994751648,0.248864460336745,0.250946577278739
"MXI1_P75_R_01",0.107931760814145,0.102404213429063,0.117838299728297,0.124417733905292,0.0638621686220303,0.1328709597735,0.109955270632582,0.11809822784116,0.124851293644135,0.134012853182044,0.116904070643211,0.0886981126833407,0.109212768699787,0.0820602202575939,0.136621943326056,0.160864935516009,0.15464962248946,0.0736505631686683,0.111116812615345,0.122334769124339,0.117731257540439,0.119844105837229,0.145658600647461,0.106755396837633,0.103205736361717,0.130498216226557,0.102256602059059,0.156057600659471,0.0671064074654132,0.0952812353130071,0.108824481502018,0.124836777538234,0.160650640226463,0.115082056239777,0.100160772319112,0.164894550417574
"MYB_P673_R_01",0.927687939295836,0.900707060665557,0.946190845616757,0.94413064939652,0.955371210004438,0.928755831332941,0.926110285619944,0.862351164660573,0.924524224014401,0.924877363131632,0.839591646630833,0.950505052851127,0.833958811550903,0.938216071687055,0.858898749980411,0.849082871744834,0.128282070517629,0.259460499110449,0.903044659983597,0.926447967118032,0.968528609441082,0.950473477932764,0.924316295958507,0.94505835609635,0.933381125305066,0.953729838983534,0.947848638370973,0.939479326799631,0.953856940829738,0.929326143519741,0.833009569268641,0.937829893835928,0.859736587239642,0.945863742666123,0.895852447387089,0.895990485616148
"MYBL2_P211_F_01",0.846900473048311,0.782580407230729,0.81392592808015,0.853108101956063,0.857092823148567,0.869302807205198,0.869720469170878,0.849203626277135,0.843400339886949,0.866886020450157,0.851836292030026,0.873437699218117,0.831507765590142,0.865833712125627,0.843014321061309,0.875274229583898,0.87234188144278,0.871256761383854,0.872328763197209,0.867925154096048,0.820281361534295,0.874896700102587,0.844678604829964,0.861227708667226,0.868572430137441,0.869876705887653,0.829766555457336,0.832274919137945,0.904274305039818,0.833248528384715,0.846948783407613,0.802310607454285,0.862215841800323,0.885677950801621,0.869149133901817,0.866348116708083
"MYBL2_P354_F_01",0.171203550863316,0.169561947656422,0.0783466205615855,0.0826240281516459,0.133359863010395,0.164826380997908,0.11858556198209,0.109509606578413,0.196593589811809,0.0720973898817639,0.171974445418923,0.202739461753641,0.142678900440659,0.122029246591563,0.0958659637105309,0.0591829731640462,0.0972883093667026,0.158598946229666,0.182613994699271,0.130492231520435,0.0833532004686953,0.122892111687766,0.146146780516841,0.134612045417007,0.0785799249702626,0.128857861839435,0.174372071510447,0.160688673795737,0.0735645571151985,0.126998301383159,0.231701103187664,0.152324795293246,0.0667424735728702,0.112693130730118,0.0884218632274077,0.166955656166715
"MYCL1_P502_R_01",0.0755970251761151,0.11006661481757,0.116724593685228,0.0801701872520985,0.0806828180098792,0.110915385487429,0.0755322353090373,0.0819669655497876,0.0540318848150745,0.0695173252690443,0.051604862453263,0.0894893143129872,0.0439990081896226,0.0637738242707839,0.0756051613611215,0.155210409564368,0.0737532356892428,0.0760690388279216,0.0902141124353971,0.10061194816815,0.0317987702494272,0.137198202750009,0.0915528525060307,0.0854080911019638,0.0410467441994057,0.12842049953067,0.0358811477631194,0.078441778333744,0.0397949051255665,0.0433536819078425,0.117774662775467,0.0817371466654705,0.0564940404831023,0.0434803674821871,0.0584262117576016,0.115737345714462
"MYCL2_E44_R_01",0.509798327097268,0.461372296619421,0.283080859774821,0.25973644199859,0.237922081362848,0.185055007644114,0.505568451976817,0.266618717631444,0.668055803317164,0.242985381882244,0.257637665404656,0.585324875337907,0.227256738236638,0.494114286674396,0.40640252333864,0.340727583215316,0.602243167460559,0.240236804590813,0.355700303359853,0.218170093368183,0.331509677046832,0.25518186335526,0.259718905658828,0.26988358032428,0.28604301803562,0.322827022631728,0.181910575960966,0.232366365910986,0.254050478831906,0.539040585480875,0.679749925161766,0.571882467809191,0.635961304977872,0.557274826789838,0.222109871474271,0.112340665153661
"MYCL2_P19_F_01",0.091888979514077,0.057414768275135,0.123635872865915,0.142757606023815,0.11227559554494,0.102146987842084,0.123245330293788,0.0940304943357159,0.10496903547107,0.0948386999899181,0.118049593358807,0.113423348869055,0.127905628698739,0.114843087362171,0.110858839830278,0.199023158864134,0.109798253717555,0.120449780827139,0.107799802884793,0.143484955154512,0.0654594330594855,0.162841804458342,0.142589959863727,0.102715312120929,0.118169718394228,0.080265892545979,0.107726136895416,0.122202618946693,0.151549803380011,0.0818606692470387,0.108229665955541,0.128074040339749,0.0735831433767559,0.122760105696672,0.0961817597814199,0.114110376791692
"MYCN_E77_R_01",0.0904240309878665,0.0742908283487402,0.0616841471717102,0.0661571408072817,0.0578653809033586,0.102098066195215,0.0809671013920142,0.0644077444948222,0.0531018580107312,0.129914710679264,0.0679152384944805,0.088280622652708,0.0873470852506825,0.0610021025747187,0.0756703996712216,0.0866113595673668,0.0722220208286941,0.0825848724455434,0.0960442191754181,0.115733659473016,0.0621651028056503,0.139368979809359,0.0730051584452615,0.0636452806199555,0.0789447692556003,0.0656631930612696,0.0714102483325983,0.0794493737730546,0.184444625576539,0.0717795071665249,0.0405641355867791,0.102463922977106,0.0714158513918105,0.0821614876250547,0.0533429637329949,0.0501218370680279
"MYCN_P464_R_01",0.491115846445528,0.65072379286894,0.50046284473953,0.420972777601705,0.424691430586576,0.403431075474337,0.426593474532328,0.438195126772519,0.474502399774139,0.573844672975718,0.473053092828031,0.423743633158925,0.444537726048888,0.586665023692435,0.422839818534636,0.506325258198087,0.454065896053731,0.358045048873778,0.44319420562197,0.329051857974155,0.334929581546308,0.335361836776569,0.445444918160518,0.371272320557673,0.319654251651644,0.368129624291342,0.433501024381349,0.487973729543497,0.326034625793904,0.501570297065376,0.428046308456575,0.44165748093492,0.404453964154093,0.513848111176355,0.517055167879186,0.499735072602722
"MYH11_P22_F_01",0.0799938378160588,0.108166548683957,0.078649960338107,0.0680289616361266,0.0662435078489377,0.0603818621482928,0.0856740486249749,0.0851925240262447,0.0742774260418639,0.0875356660159183,0.0810914786623066,0.082049073348995,0.108345208176801,0.129737750395149,0.0762925717434456,0.0582305416728494,0.0742374485138595,0.0723673702224758,0.0659070450063574,0.0650040286324836,0.0769047050394077,0.0798836338109927,0.0884189558058189,0.0959981874723644,0.104387273240805,0.0905940195051181,0.0943075615972812,0.078735284409726,0.0725510612182979,0.0765761160039969,0.0887629839471199,0.085779242116107,0.113937018894332,0.100736851176992,0.088768454494487,0.0887904023567043
